"matricula","carrera","periodo","numRepPrev","año","semestre","cantidad_asig","tasa_rep_carga","ceneval_global","ceneval_analitico","ceneval_matematico","ceneval_lengua","ceneval_esp","prom_per_prev","generacion","tasa_aprob_per_prev","tasa_aprob_gral_prev","asigMuchas","cuartil_repEst","asigRep_totalAsig","carrera_IA","carrera_IDeIO","carrera_ILyCS","carrera_II","carrera_IE","carrera_NI","carrera_TS","semestre_Otoño","complejidad_carga4","complejidad_carga5","año_encurso","carga_aprobada","recursando","total_recursando","depto","practicante","situacion","situacion_Condicionado","situacion_Irregular","situacion_Regular","depto_EyN","depto_TSGyH"
126466983,"Turismo Sustentable y Gestión Hotelera",201601,0,2016,"Primavera",6,4.79854656497688,1162,1210,1210,1150,1030,8.44444444444444,2012,0,0,0,1,0,0,0,0,0,0,0,1,0,4,2,5,1,0,0,"TSGyH",0,"Regular",0,0,1,0,1
126466983,"Turismo Sustentable y Gestión Hotelera",201603,0,2016,"Otoño",1,9.72222222222222,1162,1210,1210,1150,1030,9.16666666666667,2012,1,1,0,1,0,0,0,0,0,0,0,1,1,4,1,5,1,0,0,"TSGyH",1,"Regular",0,0,1,0,1
126866683,"Ingeniería Industrial",201601,0,2016,"Primavera",3,20.9496173265408,1066,1060,1036,1060,1090,8.44444444444444,2012,0,0,0,1,0,0,0,0,1,0,0,0,0,4,1,5,0,0,0,"CBeI",0,"Regular",0,0,1,0,0
126866683,"Ingeniería Industrial",201603,2,2016,"Otoño",4,10.1248750849132,1066,1060,1036,1060,1090,4.33333333333333,2012,0.5,0.5,0,4,0.666666666666667,0,0,0,1,0,0,0,1,4,1,5,1,1,2,"CBeI",0,"Condicionado",1,0,0,0,0
126866683,"Ingeniería Industrial",201801,0,2018,"Primavera",2,11.7777777777778,1066,1060,1036,1060,1090,8.66666666666667,2012,1,0.875,0,1,0,0,0,0,1,0,0,0,0,4,1,7,1,0,0,"CBeI",0,"Regular",0,0,1,0,0
126866683,"Ingeniería Industrial",201803,0,2018,"Otoño",1,4,1066,1060,1036,1060,1090,7,2012,1,0.9,0,1,0,0,0,0,1,0,0,0,1,4,1,7,1,0,0,"CBeI",1,"Regular",0,0,1,0,0
126866686,"Ingeniería Industrial",201601,0,2016,"Primavera",3,23.0511714819606,1066,1060,1036,1060,1090,8.44444444444444,2012,0,0,0,1,0,0,0,0,1,0,0,0,0,4,1,5,1,0,0,"CBeI",1,"Regular",0,0,1,0,0
126866686,"Ingeniería Industrial",201603,0,2016,"Otoño",3,17.1938755896777,1066,1060,1036,1060,1090,8.33333333333333,2012,1,1,0,1,0,0,0,0,1,0,0,0,1,4,1,5,1,0,0,"CBeI",0,"Regular",0,0,1,0,0
136466006,"Ingeniería Ambiental",201601,0,2016,"Primavera",4,14.3147801794584,994,1030,910,1030,1000,8.44444444444444,2013,0,0,0,1,0,1,0,0,0,0,0,0,0,4,1,4,0,0,0,"CBeI",0,"Regular",0,0,1,0,0
136466006,"Ingeniería Ambiental",201603,1,2016,"Otoño",5,20.7843318980616,994,1030,910,1030,1000,5.5,2013,1,1,0,3,0.25,1,0,0,0,0,0,0,1,4,1,4,0,0,0,"CBeI",0,"Irregular",0,1,0,0,0
136466008,"Gastronomía",201601,0,2016,"Primavera",6,5.71492949479899,1054,1060,1090,1000,1030,8.44444444444444,2013,0,0,0,1,0,0,0,0,0,0,0,0,0,4,2,4,0,0,0,"TSGyH",0,"Regular",0,0,1,0,1
136466008,"Gastronomía",201603,1,2016,"Otoño",8,6.03302165417382,1054,1060,1090,1000,1030,8,2013,0,0,1,3,0.166666666666667,0,0,0,0,0,0,0,1,3,2,4,1,0,0,"TSGyH",0,"Irregular",0,1,0,0,1
136466008,"Gastronomía",201801,0,2018,"Primavera",1,18.0790960451977,1054,1060,1090,1000,1030,9.33333333333333,2013,1,0.75,0,1,0,0,0,0,0,0,0,0,0,4,1,6,1,0,0,"TSGyH",0,"Regular",0,0,1,0,1
136466020,"Gastronomía",201601,0,2016,"Primavera",8,13.069256272958,1114,1060,1120,1120,1210,8.44444444444444,2013,0,0,1,1,0,0,0,0,0,0,0,0,0,2,5,4,1,0,0,"TSGyH",1,"Regular",0,0,1,0,1
136466020,"Gastronomía",201603,0,2016,"Otoño",7,5.83318899199461,1114,1060,1120,1120,1210,8.875,2013,1,1,1,1,0,0,0,0,0,0,0,0,1,2,2,4,1,0,0,"TSGyH",0,"Regular",0,0,1,0,1
136466020,"Gastronomía",201801,1,2018,"Primavera",3,8.08634159898712,1114,1060,1120,1120,1210,6,2013,1,1,0,3,1,0,0,0,0,0,0,0,0,4,1,6,1,1,2,"TSGyH",0,"Condicionado",1,0,0,0,1
136466020,"Gastronomía",201803,0,2018,"Otoño",1,18.0790960451977,1114,1060,1120,1120,1210,8.33333333333333,2013,1,1,0,1,0,0,0,0,0,0,0,0,1,4,1,6,1,0,0,"TSGyH",0,"Regular",0,0,1,0,1
136466022,"Ingeniería Ambiental",201601,0,2016,"Primavera",6,9.024978231483,1066,1090,1120,1030,1060,8.44444444444444,2013,0,0,0,1,0,1,0,0,0,0,0,0,0,4,3,4,1,0,0,"CBeI",0,"Regular",0,0,1,0,0
136466022,"Ingeniería Ambiental",201603,0,2016,"Otoño",5,8.86225198354701,1066,1090,1120,1030,1060,7.83333333333333,2013,1,1,0,1,0,1,0,0,0,0,0,0,1,4,2,4,0,0,0,"CBeI",0,"Regular",0,0,1,0,0
136466022,"Ingeniería Ambiental",201801,1,2018,"Primavera",5,14.5552897764697,1066,1090,1120,1030,1060,8.16666666666667,2013,0.5,0.75,0,3,0.166666666666667,1,0,0,0,0,0,0,0,4,1,6,1,1,1,"CBeI",0,"Irregular",0,1,0,0,0
136466022,"Ingeniería Ambiental",201803,0,2018,"Otoño",5,10.8035544052472,1066,1090,1120,1030,1060,7.8,2013,1,0.8,0,1,0,1,0,0,0,0,0,0,1,4,2,6,1,0,0,"CBeI",0,"Regular",0,0,1,0,0
136466023,"Negocios Internacionales",201601,0,2016,"Primavera",6,10.935397115014,1066,1060,1060,1060,1060,8.44444444444444,2013,0,0,0,1,0,0,0,0,0,0,1,0,0,3,4,4,0,0,0,"EyN",0,"Regular",0,0,1,1,0
136466023,"Negocios Internacionales",201603,1,2016,"Otoño",9,9.27937864913842,1066,1060,1060,1060,1060,6.66666666666667,2013,0.5,0.5,1,3,0.166666666666667,0,0,0,0,0,1,0,1,2,3,4,1,0,0,"EyN",0,"Irregular",0,1,0,1,0
136466023,"Negocios Internacionales",201801,1,2018,"Primavera",6,7.096432775809,1066,1060,1060,1060,1060,7.8,2013,1,0.875,0,3,0.2,0,0,0,0,0,1,0,0,3,2,6,0,1,1,"EyN",1,"Irregular",0,1,0,1,0
136466023,"Negocios Internacionales",201803,2,2018,"Otoño",2,10.3260869565217,1066,1060,1060,1060,1060,6,2013,1,0.9,0,4,0.333333333333333,0,0,0,0,0,1,0,1,4,1,6,0,1,2,"EyN",1,"Irregular",0,1,0,1,0
136466024,"Negocios Internacionales",201601,0,2016,"Primavera",8,9.06985021839174,1108,1000,1090,1090,1210,8.44444444444444,2013,0,0,1,1,0,0,0,0,0,0,1,0,0,3,3,4,1,0,0,"EyN",0,"Regular",0,0,1,1,0
136466024,"Negocios Internacionales",201603,0,2016,"Otoño",7,7.08633561523247,1108,1000,1090,1090,1210,9.25,2013,1,1,1,1,0,0,0,0,0,0,1,0,1,2,3,4,0,0,0,"EyN",0,"Regular",0,0,1,1,0
136466027,"Turismo Sustentable y Gestión Hotelera",201601,0,2016,"Primavera",7,7.63105989333417,1018,880,1030,1120,1120,8.44444444444444,2013,0,0,1,1,0,0,0,0,0,0,0,1,0,3,3,4,1,0,0,"TSGyH",0,"Regular",0,0,1,0,1
136466027,"Turismo Sustentable y Gestión Hotelera",201603,0,2016,"Otoño",8,6.8552961489355,1018,880,1030,1120,1120,8.71428571428571,2013,1,1,1,1,0,0,0,0,0,0,0,1,1,3,2,4,1,0,0,"TSGyH",0,"Regular",0,0,1,0,1
136466029,"Gastronomía",201601,0,2016,"Primavera",8,12.5047834603855,958,880,1060,910,970,8.44444444444444,2013,0,0,1,1,0,0,0,0,0,0,0,0,0,4,5,4,0,0,0,"TSGyH",0,"Regular",0,0,1,0,1
136466029,"Gastronomía",201603,1,2016,"Otoño",7,11.435784810013,958,880,1060,910,970,7.625,2013,0.666666666666667,0.666666666666667,1,3,0.125,0,0,0,0,0,0,0,1,2,1,4,1,1,1,"TSGyH",0,"Irregular",0,1,0,0,1
136466030,"Turismo Sustentable y Gestión Hotelera",201601,0,2016,"Primavera",7,11.4566063239835,952,1000,970,880,940,8.44444444444444,2013,0,0,1,1,0,0,0,0,0,0,0,1,0,2,4,4,0,0,0,"TSGyH",0,"Regular",0,0,1,0,1
136466030,"Turismo Sustentable y Gestión Hotelera",201603,1,2016,"Otoño",6,11.9260728454994,952,1000,970,880,940,8,2013,0.5,0.5,0,3,0.142857142857143,0,0,0,0,0,0,1,1,4,3,4,1,1,1,"TSGyH",0,"Irregular",0,1,0,0,1
136466030,"Turismo Sustentable y Gestión Hotelera",201801,1,2018,"Primavera",7,9.84186821462147,952,1000,970,880,940,7.57142857142857,2013,0.666666666666667,0.791666666666667,1,3,0.142857142857143,0,0,0,0,0,0,1,0,3,4,6,0,1,2,"TSGyH",0,"Irregular",0,1,0,0,1
136466030,"Turismo Sustentable y Gestión Hotelera",201803,1,2018,"Otoño",6,5.07555139373737,952,1000,970,880,940,8.42857142857143,2013,0.666666666666667,0.766666666666667,0,3,0.142857142857143,0,0,0,0,0,0,1,1,4,2,6,1,0,0,"TSGyH",0,"Irregular",0,1,0,0,1
136466031,"Turismo Sustentable y Gestión Hotelera",201601,0,2016,"Primavera",5,5.18233842839598,1174,1090,1210,1240,1210,8.44444444444444,2013,0,0,0,1,0,0,0,0,0,0,0,1,0,3,3,4,1,0,0,"TSGyH",0,"Regular",0,0,1,0,1
136466031,"Turismo Sustentable y Gestión Hotelera",201603,0,2016,"Otoño",7,7.09515614423088,1174,1090,1210,1240,1210,9,2013,1,1,1,1,0,0,0,0,0,0,0,1,1,4,2,4,1,0,0,"TSGyH",0,"Regular",0,0,1,0,1
136466032,"Ingeniería Ambiental",201603,0,2016,"Otoño",5,28.5106962411076,1030,910,1060,1090,1060,8.44444444444444,2013,0,0,0,1,0,1,0,0,0,0,0,0,1,1,5,4,0,0,0,"CBeI",1,"Regular",0,0,1,0,0
136466033,"Turismo Sustentable y Gestión Hotelera",201601,0,2016,"Primavera",5,4.91216269952232,1168,1210,1090,1150,1180,8.44444444444444,2013,0,0,0,1,0,0,0,0,0,0,0,1,0,3,2,4,1,0,0,"TSGyH",0,"Regular",0,0,1,0,1
136466034,"Turismo Sustentable y Gestión Hotelera",201601,0,2016,"Primavera",6,4.68444415221728,1102,1150,1090,1150,1060,8.44444444444444,2013,0,0,0,1,0,0,0,0,0,0,0,1,0,3,2,4,1,0,0,"TSGyH",0,"Regular",0,0,1,0,1
136466034,"Turismo Sustentable y Gestión Hotelera",201603,0,2016,"Otoño",7,6.95212508348075,1102,1150,1090,1150,1060,9,2013,1,1,1,1,0,0,0,0,0,0,0,1,1,4,2,4,1,0,0,"TSGyH",0,"Regular",0,0,1,0,1
136466034,"Turismo Sustentable y Gestión Hotelera",201803,0,2018,"Otoño",1,8,1102,1150,1090,1150,1060,8.4,2013,1,1,0,1,0,0,0,0,0,0,0,1,1,4,1,6,1,0,0,"TSGyH",1,"Regular",0,0,1,0,1
136466035,"Turismo Sustentable y Gestión Hotelera",201601,0,2016,"Primavera",7,7.88563978226178,1036,1060,1030,1060,1000,8.44444444444444,2013,0,0,1,1,0,0,0,0,0,0,0,1,0,3,2,4,1,0,0,"TSGyH",0,"Regular",0,0,1,0,1
136466035,"Turismo Sustentable y Gestión Hotelera",201603,0,2016,"Otoño",6,13.838864324822,1036,1060,1030,1060,1000,8,2013,1,1,0,1,0,0,0,0,0,0,0,1,1,4,4,4,0,0,0,"TSGyH",1,"Regular",0,0,1,0,1
136466035,"Turismo Sustentable y Gestión Hotelera",201801,0,2018,"Primavera",2,5.8005540166205,1036,1060,1030,1060,1000,8.66666666666667,2013,1,0.916666666666667,0,1,0,0,0,0,0,0,0,1,0,4,1,6,1,1,1,"TSGyH",1,"",0,0,0,0,1
136466036,"Turismo Sustentable y Gestión Hotelera",201601,0,2016,"Primavera",5,7.88721891329338,1036,1090,1000,1060,1150,8.44444444444444,2013,0,0,0,1,0,0,0,0,0,0,0,1,0,3,2,4,0,0,0,"TSGyH",0,"Regular",0,0,1,0,1
136466036,"Turismo Sustentable y Gestión Hotelera",201603,1,2016,"Otoño",5,8.85370273022471,1036,1090,1000,1060,1150,7.6,2013,1,1,0,3,0.2,0,0,0,0,0,0,1,1,3,3,4,0,1,1,"TSGyH",0,"Irregular",0,1,0,0,1
136466036,"Turismo Sustentable y Gestión Hotelera",201801,0,2018,"Primavera",4,10.8909616204324,1036,1090,1000,1060,1150,8.5,2013,1,0.625,0,1,0,0,0,0,0,0,0,1,0,4,1,6,1,1,1,"TSGyH",0,"Irregular",0,1,0,0,1
136466036,"Turismo Sustentable y Gestión Hotelera",201803,0,2018,"Otoño",3,16.9864122762673,1036,1090,1000,1060,1150,7.5,2013,1,0.7,0,1,0,0,0,0,0,0,0,1,1,4,1,6,1,0,0,"TSGyH",1,"Regular",0,0,1,0,1
136466038,"Turismo Sustentable y Gestión Hotelera",201601,0,2016,"Primavera",6,10.3928377051979,1090,1030,1060,1120,1150,8.44444444444444,2013,0,0,0,1,0,0,0,0,0,0,0,1,0,4,3,4,0,0,0,"TSGyH",0,"Regular",0,0,1,0,1
136466038,"Turismo Sustentable y Gestión Hotelera",201603,1,2016,"Otoño",7,12.4723081622857,1090,1030,1060,1120,1150,7.5,2013,0.666666666666667,0.666666666666667,1,3,0.166666666666667,0,0,0,0,0,0,1,1,3,3,4,0,1,1,"TSGyH",0,"Irregular",0,1,0,0,1
136466039,"Turismo Sustentable y Gestión Hotelera",201601,0,2016,"Primavera",5,13.5739768118836,1024,970,1030,1060,1060,8.44444444444444,2013,0,0,0,1,0,0,0,0,0,0,0,1,0,4,1,4,1,0,0,"TSGyH",0,"Regular",0,0,1,0,1
136466039,"Turismo Sustentable y Gestión Hotelera",201603,0,2016,"Otoño",5,13.3241576415678,1024,970,1030,1060,1060,9,2013,1,1,0,1,0,0,0,0,0,0,0,1,1,3,3,4,0,0,0,"TSGyH",0,"Regular",0,0,1,0,1
136466039,"Turismo Sustentable y Gestión Hotelera",201801,0,2018,"Primavera",6,7.42524689416856,1024,970,1030,1060,1060,9.57142857142857,2013,1,0.625,0,1,0,0,0,0,0,0,0,1,0,3,2,6,0,0,0,"TSGyH",0,"Regular",0,0,1,0,1
136466039,"Turismo Sustentable y Gestión Hotelera",201803,1,2018,"Otoño",6,8.09035291466353,1024,970,1030,1060,1060,8.83333333333333,2013,0,0.5,0,3,0.166666666666667,0,0,0,0,0,0,1,1,4,2,6,1,0,0,"TSGyH",0,"Irregular",0,1,0,0,1
136466041,"Turismo Sustentable y Gestión Hotelera",201601,0,2016,"Primavera",6,9.23048529958922,1126,1090,970,1180,1210,8.44444444444444,2013,0,0,0,1,0,0,0,0,0,0,0,1,0,3,2,4,1,0,0,"TSGyH",0,"Regular",0,0,1,0,1
136466041,"Turismo Sustentable y Gestión Hotelera",201603,0,2016,"Otoño",7,7.04237010329098,1126,1090,970,1180,1210,8.16666666666667,2013,1,1,1,1,0,0,0,0,0,0,0,1,1,4,2,4,1,0,0,"TSGyH",0,"Regular",0,0,1,0,1
136466042,"Turismo Sustentable y Gestión Hotelera",201601,0,2016,"Primavera",6,6.62908874835745,970,970,1060,850,1030,8.44444444444444,2013,0,0,0,1,0,0,0,0,0,0,0,1,0,3,2,4,1,0,0,"TSGyH",0,"Regular",0,0,1,0,1
136466042,"Turismo Sustentable y Gestión Hotelera",201603,0,2016,"Otoño",5,8.45296016201791,970,970,1060,850,1030,8.16666666666667,2013,1,1,0,1,0,0,0,0,0,0,0,1,1,4,1,4,0,0,0,"TSGyH",0,"Regular",0,0,1,0,1
136466042,"Turismo Sustentable y Gestión Hotelera",201801,0,2018,"Primavera",7,8.18883082723016,970,970,1060,850,1030,8.8,2013,1,0.5,1,1,0,0,0,0,0,0,0,1,0,2,3,6,1,0,0,"TSGyH",1,"Regular",0,0,1,0,1
136466044,"Turismo Sustentable y Gestión Hotelera",201601,0,2016,"Primavera",8,5.02946720374957,1018,970,1060,940,1090,8.44444444444444,2013,0,0,1,1,0,0,0,0,0,0,0,1,0,3,2,4,1,0,0,"TSGyH",0,"Regular",0,0,1,0,1
136466044,"Turismo Sustentable y Gestión Hotelera",201603,0,2016,"Otoño",8,6.93749955903187,1018,970,1060,940,1090,8.625,2013,1,1,1,1,0,0,0,0,0,0,0,1,1,3,2,4,1,0,0,"TSGyH",0,"Regular",0,0,1,0,1
136466046,"Turismo Sustentable y Gestión Hotelera",201601,0,2016,"Primavera",3,10.086901535682,1114,1030,1060,1180,1180,8.44444444444444,2013,0,0,0,1,0,0,0,0,0,0,0,1,0,4,1,4,0,0,0,"TSGyH",0,"Regular",0,0,1,0,1
136466046,"Turismo Sustentable y Gestión Hotelera",201603,1,2016,"Otoño",7,10.4476007706967,1114,1030,1060,1180,1180,7,2013,1,1,1,3,0.333333333333333,0,0,0,0,0,0,1,1,3,3,4,0,0,0,"TSGyH",0,"Irregular",0,1,0,0,1
136466048,"Turismo Sustentable y Gestión Hotelera",201601,0,2016,"Primavera",9,7.70317528491909,976,1060,910,880,1030,8.44444444444444,2013,0,0,1,1,0,0,0,0,0,0,0,1,0,3,2,4,1,0,0,"TSGyH",0,"Regular",0,0,1,0,1
136466048,"Turismo Sustentable y Gestión Hotelera",201603,0,2016,"Otoño",7,8.14944733465878,976,1060,910,880,1030,8.77777777777778,2013,1,1,1,1,0,0,0,0,0,0,0,1,1,4,1,4,1,0,0,"TSGyH",0,"Regular",0,0,1,0,1
136466049,"Turismo Sustentable y Gestión Hotelera",201601,0,2016,"Primavera",8,13.4590559875842,1006,880,1090,940,1090,8.44444444444444,2013,0,0,1,1,0,0,0,0,0,0,0,1,0,3,3,4,0,0,0,"TSGyH",0,"Regular",0,0,1,0,1
136466049,"Turismo Sustentable y Gestión Hotelera",201603,3,2016,"Otoño",5,18.099546522486,1006,880,1090,940,1090,6.875,2013,0,0,0,4,0.375,0,0,0,0,0,0,1,1,4,5,4,0,1,3,"TSGyH",0,"Irregular",0,1,0,0,1
136466055,"Gastronomía",201601,0,2016,"Primavera",8,10.0559121925314,1036,1030,970,1090,1060,8.44444444444444,2013,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,4,1,0,0,"TSGyH",0,"Regular",0,0,1,0,1
136466055,"Gastronomía",201603,0,2016,"Otoño",7,6.66057731594969,1036,1030,970,1090,1060,7.875,2013,1,1,1,1,0,0,0,0,0,0,0,0,1,3,2,4,0,0,0,"TSGyH",0,"Regular",0,0,1,0,1
136466055,"Gastronomía",201801,1,2018,"Primavera",2,16.3728813559322,1036,1030,970,1090,1060,8,2013,0,0.5,0,3,0.25,0,0,0,0,0,0,0,0,4,1,6,0,1,1,"TSGyH",0,"Irregular",0,1,0,0,1
136466055,"Gastronomía",201803,2,2018,"Otoño",1,18.0790960451977,1036,1030,970,1090,1060,5.5,2013,0,0.4,0,4,1,0,0,0,0,0,0,0,1,4,1,6,1,1,1,"TSGyH",0,"Condicionado",1,0,0,0,1
136466060,"Turismo Sustentable y Gestión Hotelera",201601,0,2016,"Primavera",8,6.32995593664884,1024,940,1030,1030,1060,8.44444444444444,2013,0,0,1,1,0,0,0,0,0,0,0,1,0,3,2,4,1,0,0,"TSGyH",0,"Regular",0,0,1,0,1
136466060,"Turismo Sustentable y Gestión Hotelera",201603,0,2016,"Otoño",8,8.74678165896862,1024,940,1030,1030,1060,7.875,2013,1,1,1,1,0,0,0,0,0,0,0,1,1,3,2,4,0,0,0,"TSGyH",0,"Regular",0,0,1,0,1
136466061,"Turismo Sustentable y Gestión Hotelera",201601,0,2016,"Primavera",9,5.71139142128344,1144,1120,1090,1150,1150,8.44444444444444,2013,0,0,1,1,0,0,0,0,0,0,0,1,0,3,2,4,1,0,0,"TSGyH",0,"Regular",0,0,1,0,1
136466061,"Turismo Sustentable y Gestión Hotelera",201603,0,2016,"Otoño",6,7.71104794878897,1144,1120,1090,1150,1150,8.88888888888889,2013,1,1,0,1,0,0,0,0,0,0,0,1,1,4,2,4,1,0,0,"TSGyH",0,"Regular",0,0,1,0,1
136466062,"Turismo Sustentable y Gestión Hotelera",201601,0,2016,"Primavera",5,14.8502735839012,940,880,1000,940,940,8.44444444444444,2013,0,0,0,1,0,0,0,0,0,0,0,1,0,4,1,4,0,0,0,"TSGyH",0,"Regular",0,0,1,0,1
136466063,"Turismo Sustentable y Gestión Hotelera",201601,0,2016,"Primavera",7,7.72315263167636,1000,1060,1030,970,940,8.44444444444444,2013,0,0,1,1,0,0,0,0,0,0,0,1,0,3,2,4,0,0,0,"TSGyH",0,"Regular",0,0,1,0,1
136466063,"Turismo Sustentable y Gestión Hotelera",201603,1,2016,"Otoño",9,7.23213234380842,1000,1060,1030,970,940,7.85714285714286,2013,0,0,1,3,0.142857142857143,0,0,0,0,0,0,1,1,3,2,4,0,0,0,"TSGyH",0,"Irregular",0,1,0,0,1
136466064,"Turismo Sustentable y Gestión Hotelera",201601,0,2016,"Primavera",9,9.20150171197493,1120,1150,1030,1150,1180,8.44444444444444,2013,0,0,1,1,0,0,0,0,0,0,0,1,0,3,2,4,0,0,0,"TSGyH",1,"Regular",0,0,1,0,1
136466064,"Turismo Sustentable y Gestión Hotelera",201603,1,2016,"Otoño",7,9.22433539811592,1120,1150,1030,1150,1180,7.77777777777778,2013,0.5,0.5,1,3,0.111111111111111,0,0,0,0,0,0,1,1,3,2,4,1,0,0,"TSGyH",0,"Irregular",0,1,0,0,1
136466065,"Turismo Sustentable y Gestión Hotelera",201601,0,2016,"Primavera",7,8.20641425369537,1000,970,1000,970,1060,8.44444444444444,2013,0,0,1,1,0,0,0,0,0,0,0,1,0,3,3,4,1,0,0,"TSGyH",0,"Regular",0,0,1,0,1
136466065,"Turismo Sustentable y Gestión Hotelera",201603,0,2016,"Otoño",8,9.37241228120144,1000,970,1000,970,1060,8.57142857142857,2013,1,1,1,1,0,0,0,0,0,0,0,1,1,3,2,4,1,0,0,"TSGyH",0,"Regular",0,0,1,0,1
136466066,"Turismo Sustentable y Gestión Hotelera",201601,0,2016,"Primavera",4,0,1054,1060,1060,1060,1120,8.44444444444444,2013,0,0,0,1,0,0,0,0,0,0,0,1,0,4,1,4,1,0,0,"TSGyH",0,"Regular",0,0,1,0,1
136466066,"Turismo Sustentable y Gestión Hotelera",201603,0,2016,"Otoño",9,13.378222447795,1054,1060,1060,1060,1120,9.5,2013,1,1,1,1,0,0,0,0,0,0,0,1,1,1,2,4,1,0,0,"TSGyH",1,"Regular",0,0,1,0,1
136466066,"Turismo Sustentable y Gestión Hotelera",201801,0,2018,"Primavera",1,4.79041916167665,1054,1060,1060,1060,1120,8.57142857142857,2013,1,1,0,1,0,0,0,0,0,0,0,1,0,4,1,6,1,0,0,"TSGyH",1,"Regular",0,0,1,0,1
136466067,"Turismo Sustentable y Gestión Hotelera",201601,0,2016,"Primavera",7,4.26557953941302,1096,1030,1000,1180,1180,8.44444444444444,2013,0,0,1,1,0,0,0,0,0,0,0,1,0,3,2,4,1,0,0,"TSGyH",0,"Regular",0,0,1,0,1
136466067,"Turismo Sustentable y Gestión Hotelera",201603,0,2016,"Otoño",5,5.82331244819018,1096,1030,1000,1180,1180,8.57142857142857,2013,1,1,0,1,0,0,0,0,0,0,0,1,1,3,2,4,1,0,0,"TSGyH",0,"Regular",0,0,1,0,1
136466068,"Turismo Sustentable y Gestión Hotelera",201601,0,2016,"Primavera",7,6.3434394720848,1024,1030,1000,970,1120,8.44444444444444,2013,0,0,1,1,0,0,0,0,0,0,0,1,0,3,3,4,1,0,0,"TSGyH",0,"Regular",0,0,1,0,1
136466068,"Turismo Sustentable y Gestión Hotelera",201603,0,2016,"Otoño",7,7.53306008869454,1024,1030,1000,970,1120,8.42857142857143,2013,1,1,1,1,0,0,0,0,0,0,0,1,1,3,2,4,1,0,0,"TSGyH",0,"Regular",0,0,1,0,1
136466069,"Turismo Sustentable y Gestión Hotelera",201601,0,2016,"Primavera",3,0,1054,1090,1030,1060,1120,8.44444444444444,2013,0,0,0,1,0,0,0,0,0,0,0,1,0,4,1,4,1,0,0,"TSGyH",0,"Regular",0,0,1,0,1
136466069,"Turismo Sustentable y Gestión Hotelera",201603,0,2016,"Otoño",7,7.35469190404072,1054,1090,1030,1060,1120,9,2013,1,1,1,1,0,0,0,0,0,0,0,1,1,3,2,4,1,0,0,"TSGyH",0,"Regular",0,0,1,0,1
136466070,"Innovación Empresarial",201601,0,2016,"Primavera",9,5.12202996505575,1138,1180,1120,1060,1180,8.44444444444444,2013,0,0,1,1,0,0,0,0,0,1,0,0,0,3,3,4,1,0,0,"EyN",0,"Regular",0,0,1,1,0
136466070,"Innovación Empresarial",201603,0,2016,"Otoño",8,8.21680694285632,1138,1180,1120,1060,1180,9.22222222222222,2013,1,1,1,1,0,0,0,0,0,1,0,0,1,2,3,4,1,0,0,"EyN",0,"Regular",0,0,1,1,0
136466071,"Ingeniería Ambiental",201601,0,2016,"Primavera",6,18.7431074964116,1108,1090,1150,1120,1120,8.44444444444444,2013,0,0,0,1,0,1,0,0,0,0,0,0,0,1,5,4,0,0,0,"CBeI",0,"Regular",0,0,1,0,0
136466071,"Ingeniería Ambiental",201801,1,2018,"Primavera",5,8.09468373027724,1108,1090,1150,1120,1120,5.33333333333333,2013,0.666666666666667,0.333333333333333,0,3,0.333333333333333,1,0,0,0,0,0,0,0,3,2,6,0,1,2,"CBeI",0,"Irregular",0,1,0,0,0
136466071,"Ingeniería Ambiental",201803,2,2018,"Otoño",7,26.9847289903076,1108,1090,1150,1120,1120,4.2,2013,0,0.222222222222222,1,4,0.4,1,0,0,0,0,0,0,1,1,5,6,0,1,2,"CBeI",0,"Irregular",0,1,0,0,0
136466072,"Gastronomía",201601,0,2016,"Primavera",7,10.5342810812932,1114,1120,1090,1180,1120,8.44444444444444,2013,0,0,1,1,0,0,0,0,0,0,0,0,0,4,2,4,0,0,0,"TSGyH",0,"Regular",0,0,1,0,1
136466072,"Gastronomía",201603,1,2016,"Otoño",7,9.27471621485951,1114,1120,1090,1180,1120,7.71428571428571,2013,0.5,0.5,1,3,0.142857142857143,0,0,0,0,0,0,0,1,3,2,4,1,1,1,"TSGyH",0,"Irregular",0,1,0,0,1
136466072,"Gastronomía",201801,0,2018,"Primavera",1,18.0790960451977,1114,1120,1090,1180,1120,7.66666666666667,2013,1,0.875,0,1,0,0,0,0,0,0,0,0,0,4,1,6,1,0,0,"TSGyH",0,"Regular",0,0,1,0,1
136466073,"Gastronomía",201601,0,2016,"Primavera",7,13.3996922312586,1090,1060,970,1090,1120,8.44444444444444,2013,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,"TSGyH",0,"Regular",0,0,1,0,1
136466073,"Gastronomía",201603,5,2016,"Otoño",3,14.0953828973929,1090,1060,970,1090,1120,5.42857142857143,2013,0,0,0,4,0.714285714285714,0,0,0,0,0,0,0,1,4,1,4,0,1,2,"TSGyH",0,"Condicionado",1,0,0,0,1
136466073,"Gastronomía",201801,0,2018,"Primavera",9,12.8890763214722,1090,1060,970,1090,1120,8.33333333333333,2013,1,0.5,1,1,0,0,0,0,0,0,0,0,0,1,4,6,0,1,2,"TSGyH",0,"Irregular",0,1,0,0,1
